Get me in your sight (AMD CANCUN MIX),SYMPHONIC DEFOGGERS with 1479,DanceDanceRevolution 4th Mix,127,,,getm,0 5 8 10 0 0 5 6 10 0
NA-NA,BUS STOP,DanceDanceRevolution 4th Mix,133,Variety ,,nana,0 5 8 11 0 0 5 8 12 0
SKY HIGH,LUCYFER,DanceDanceRevolution 4th Mix,160,Variety ,,kyhi,0 6 8 12 0 0 6 8 12 0
CAFE,D.D.SOUND,DanceDanceRevolution 4th Mix,129,Variety ,,cafe,0 4 8 9 0 0 4 8 9 0
CONGA FEELING,VIVIAN,DanceDanceRevolution 4th Mix,120,Variety ,,cong,2 5 8 11 0 0 5 8 11 0
PETIT LOVE,SMiLE.dk,DanceDanceRevolution 4th Mix,155,Variety ,,peti,0 5 9 12 0 0 7 10 12 0
CAT'S EYE (Ventura Mix),E-ROTIC,DanceDanceRevolution 4th Mix,159,Popular_Songs Variety ,,cats,0 4 9 12 0 0 7 9 11 0
SYNCHRONIZED LOVE (Red Monster Hyper Mix),JOE RINOIE,DanceDanceRevolution 4th Mix,150,Variety ,,sync,3 5 8 12 0 0 5 8 12 0
WONDA (SPEED K MIX),MM,DanceDanceRevolution 4th Mix,170,Variety ,,onda,0 6 9 12 0 0 6 9 12 0
DO ME (H.I.G.E.O. MIX),MUSTACHE MEN,DanceDanceRevolution 4th Mix,130,,,dome,3 6 9 12 0 0 5 9 12 0
Lupin the 3rd '78,VENTURA,DanceDanceRevolution 4th Mix,150,Popular_Songs Variety ,,lupi,0 4 8 13 0 0 4 7 12 0
RHYTHM AND POLICE (K.O.G G3 Mix),CJ CREW feat. CHRISTIAN D.,DanceDanceRevolution 4th Mix,170,Variety ,,rhyt,2 8 9 13 0 0 8 9 13 0
THEME FROM ENTER THE DRAGON (Revival 2001 MIX),B3-PROJECT,DanceDanceRevolution 4th Mix,142,? ,,them,1 5 9 11 0 0 5 9 11 0
Livin' la Vida Loca,CJ Crew feat. Giorgio,DanceDanceRevolution 4th Mix,200,Variety ,,blavi,0 6 10 13 0 0 5 9 13 0
Your Love,Fargetta feat. Lorna,DanceDanceRevolution 4th Mix,130,Variety ,,bylov,0 5 8 11 0 0 4 7 10 0
CELEBRATE NITE,N.M.R,DanceDanceRevolution 4th Mix,144,,,nite,3 6 8 11 11 0 6 8 10 12
SEXY PLANET,Crystal Aliens,DanceDanceRevolution 4th Mix,180,,,sexy,3 7 8 11 11 0 5 7 10 10
MY GENERATION (Fat Beat Mix),CAPTAIN JACK,DanceDanceRevolution 5th Mix,140,Variety ,,myge,0 6 8 10 0 0 6 8 10 0
DANCING ALL ALONE,SMILE.dk,DanceDanceRevolution 5th Mix,140,Variety ,,alla,0 4 8 10 0 0 3 8 10 0
DYNAMITE RAVE (Long ver.),NAOKI,DanceDanceRevolution 5th Mix,150,,,ldyn,0 6 9 12 0 0 6 9 12 0
Healing Vision,DE-SIRE,DanceDanceRevolution 5th Mix,49-196,,,feal,4 5 7 11 0 0 4 8 13 0
STILL IN MY HEART,NAOKI,DanceDanceRevolution 5th Mix,150,,,stil,3 6 8 10 0 0 6 7 9 0
ECSTASY,d-complex,DanceDanceRevolution 5th Mix,145,,,ecst,4 5 8 10 13 0 6 8 11 13
ABSOLUTE,dj TAKA,DanceDanceRevolution 5th Mix,144,,,abso,3 4 8 11 0 0 4 7 11 0
BROKEN MY HEART,NAOKI feat. PAULA TERRY,DanceDanceRevolution 5th Mix,160,,,brok,3 5 7 12 0 0 5 9 12 0
DXY!,TaQ,DanceDanceRevolution 5th Mix,148,Touhou ,,dxyy,5 6 9 12 0 0 6 9 12 0
Mr.T. (take me higher),Risky Men feat. Asuka M,DanceDanceRevolution 5th Mix,128,,,mrtt,3 4 7 10 0 0 4 7 10 0
SWING IT,BUS STOP,DanceDanceRevolution 5th Mix,178,Variety ,,tequ,0 5 8 10 0 0 5 8 10 0
I Was The One,good-cool,DanceDanceRevolution 5th Mix,125,,,iwas,3 5 9 10 0 0 5 9 8 0
HOT LIMIT,JOHN DESIRE,DanceDanceRevolution 5th Mix,156,Variety ,,hotl,0 4 9 12 0 0 4 9 12 0
Electro Tuned ( the SubS Mix ),TaQ,DanceDanceRevolution 5th Mix,125,,,elec,4 6 9 12 0 0 5 9 11 0
PARANOiA ETERNAL,STM 200,DanceDanceRevolution 5th Mix,200,,,peta,4 8 10 13 13 0 9 11 13 13
ロマンスの神様,JUDY CRYSTAL,DanceDanceRevolution 5th Mix,157,Variety ,,roma,0 5 8 13 0 0 5 7 12 0
THE TWIST (Double Pump MIX),LIBERTY ALL STAZ,DanceDanceRevolution 5th Mix,157,Variety ,,twis,0 5 8 11 0 0 5 8 11 0
SEVENTEEN,BAMBEE,DanceDanceRevolution 5th Mix,142,Variety ,,ones,0 4 7 10 0 0 4 7 10 0
B4U glorious style,NAOKI,DanceDanceRevolution 5th Mix,155,,,lbfo,0 6 9 13 0 0 6 8 12 0
BE TOGETHER,NI-NI,DanceDanceRevolution 5th Mix,140,Variety ,,beto,0 4 8 10 0 0 4 8 10 0
おどるポンポコリン,CAPTAIN JACK,DanceDanceRevolution 5th Mix,142,Popular_Songs Variety ,,ponp,0 1 6 9 0 0 1 6 11 0
祭 JAPAN,RE-VENGE,DanceDanceRevolution 5th Mix,180,,,mats,3 5 7 12 0 0 6 8 11 0
Remember You,NM feat. Julie,DanceDanceRevolution 5th Mix,105,,,reme,1 1 4 7 0 0 1 4 7 0
TEST MY BEST,E-ROTIC,DanceDanceRevolution 5th Mix,147,Variety ,,estm,3 5 7 11 0 0 5 8 12 0
NO LIMIT (RM Remix),2 UNLIMITED,DanceDanceRevolution 5th Mix,141,How_To_Play Variety ,,noli,0 6 9 12 0 0 6 9 12 0
THE CUBE,DJ SUWAMI,DanceDanceRevolution 5th Mix,178,,,cube,0 6 8 10 0 0 6 8 10 0
Abyss,dj TAKA,DanceDanceRevolution 5th Mix,142,,,abys,3 4 7 10 0 0 5 8 11 0
サナモレツテネエンテ,Togo Project feat. Sana,DanceDanceRevolution 5th Mix,90,Touhou ,,sana,3 4 9 12 0 0 5 9 12 0
MOONLIGHT SHADOW (New Vocal Version),MISSING HEART,DanceDanceRevolution 5th Mix,140,Variety ,,moon,3 5 7 11 0 0 5 7 11 0
NEVER ENDING STORY,DJ AC-DC,DanceDanceRevolution 5th Mix,140,Variety ,,ever,3 5 9 11 0 0 5 9 11 0
MOVIN ON (Extended Moon Mix),ELLEN GEE,DanceDanceRevolution 5th Mix,142,Variety ,,movi,0 4 7 11 0 0 4 7 11 0
RIGHT NOW,ATOMIC KITTEN,DanceDanceRevolution 5th Mix,130,Variety ,,righ,0 4 7 10 0 0 4 6 8 0
TRIBAL DANCE,2 UNLIMITED,DanceDanceRevolution 5th Mix,136,Variety ,,trib,0 6 8 11 0 0 6 8 11 0
OOPS!... I DID IT AGAIN (Fired Up Mix),ROCHELLE,DanceDanceRevolution 5th Mix,132,Variety ,,oops,0 5 8 11 0 0 5 8 13 0
DIVE,BeForU,DanceDanceRevolution 5th Mix,155,,,dive,3 6 9 12 0 0 6 9 11 0
AGAINST ALL ODDS (Definitive MIX),DEJAVU featuring TASMIN,DanceDanceRevolution 5th Mix,139,Variety ,,gain,0 4 8 11 0 0 4 8 12 0
AFRONOVA PRIMEVAL,8 bit,DanceDanceRevolution 5th Mix,200,,,pafr,4 7 9 12 0 0 7 9 13 0
INSERTiON,NAOKI underground ,DanceDanceRevolution 5th Mix,110-225,,,inse,4 6 9 13 0 0 5 9 12 0
Radical Faith,TaQ,DanceDanceRevolution 5th Mix,114,Touhou ,,radi,3 6 8 11 0 0 6 8 11 0
CAN'T STOP FALLIN' IN LOVE ～SPEED MIX～,NAOKI ,DanceDanceRevolution 5th Mix,170,Tokimeki_Idol ,,lcan,4 6 9 12 0 0 5 9 12 0
groove,Sho-T feat. Brenda,DDRMAX -DanceDanceRevolution 6thMIX-,130,,,groo,3 5 7 10 0 0 5 7 10 0
Midnite Blaze,U1 Jewel Style,DDRMAX -DanceDanceRevolution 6thMIX-,150,,,midn,3 5 7 10 0 0 5 7 10 0
ORION.78 ～civilization mix～,2MB,DDRMAX -DanceDanceRevolution 6thMIX-,200,,,orio,4 9 12 13 0 0 9 11 13 0
Share My Love,Julie Frost,DDRMAX -DanceDanceRevolution 6thMIX-,125,,,shar,2 4 6 8 0 0 4 6 8 0
Let the beat hit em! (CLASSIC R&B STYLE),Stone Bros.,DDRMAX -DanceDanceRevolution 6thMIX-,102,,,lett,3 6 7 10 0 0 6 7 10 0
Groove 2001,Sho-T feat. Brenda,DDRMAX -DanceDanceRevolution 6thMIX-,140,,,roov,4 6 8 9 0 0 6 8 9 0
Healing Vision ～Angelic mix～,2MB,DDRMAX -DanceDanceRevolution 6thMIX-,46-196,,,heal,5 7 11 13 0 0 8 10 14 0
Look To The Sky,SySF. feat. ANNA,DDRMAX -DanceDanceRevolution 6thMIX-,140,,,look,2 5 7 10 0 0 5 7 10 0
Do It Right,SOTA feat. Ebony Fay,DDRMAX -DanceDanceRevolution 6thMIX-,135,,,itri,3 4 7 9 0 0 5 7 10 0
ON THE JAZZ,Jonny Dynamite!,DDRMAX -DanceDanceRevolution 6thMIX-,130,,,onth,1 4 7 9 0 0 4 7 11 0
DIVE (more deep & deeper style),Be For U,DDRMAX -DanceDanceRevolution 6thMIX-,155,,,styl,2 5 7 10 0 0 4 7 9 0
NORI NORI NORI,JUDY CRYSTAL,DDRMAX -DanceDanceRevolution 6thMIX-,160,Variety ,,nori,3 4 7 10 0 0 4 8 11 0
The Centre Of The Heart (STONEBRIDGE CLUBMIX),Roxette,DDRMAX -DanceDanceRevolution 6thMIX-,128,Variety ,,cent,3 4 6 9 0 0 2 6 10 0
LOVIN' YOU (ROB SEARLE CLUB MIX),VINYL BABY,DDRMAX -DanceDanceRevolution 6thMIX-,137-141,Variety ,,lovi,1 2 8 12 0 0 4 8 11 0
ORDINARY WORLD,AURORA featuring NAMIEE COLEMAN,DDRMAX -DanceDanceRevolution 6thMIX-,139,Variety ,,ordi,1 3 6 10 0 0 3 6 10 0
GHOSTS (VINCENT DE MOOR REMIX),TENTH PLANET,DDRMAX -DanceDanceRevolution 6thMIX-,138,Variety ,,ghos,3 5 9 12 0 0 5 5 11 0
SOMEWHERE OVER THE RAINBOW,COSMIC GATE,DDRMAX -DanceDanceRevolution 6thMIX-,35-140,Variety ,,some,3 5 7 11 0 0 5 7 11 0
FANTASY,MELISSA,DDRMAX -DanceDanceRevolution 6thMIX-,160,Variety ,,fant,3 4 7 14 0 0 2 8 12 0
WITCH DOCTOR (GIANTS TOONS VERSION),CARTOONS,DDRMAX -DanceDanceRevolution 6thMIX-,150,Variety ,,witc,3 4 8 14 0 0 4 8 12 0
DO YOU REMEMBER ME,JENNY,DDRMAX -DanceDanceRevolution 6thMIX-,150,Variety ,,oyou,2 3 7 12 0 0 3 7 12 0
FOLLOW ME,LADY BABY,DDRMAX -DanceDanceRevolution 6thMIX-,158,Variety ,,ollo,0 5 8 11 0 0 5 7 11 0
HIGHS OFF U (Scorccio XY Mix),4 REEEL,DDRMAX -DanceDanceRevolution 6thMIX-,130,Variety ,,offu,2 3 7 12 0 0 4 7 12 0
MIRACLE,ST.JENNARO,DDRMAX -DanceDanceRevolution 6thMIX-,128,Variety ,,mira,2 4 7 9 0 0 3 5 11 0
TWILIGHT ZONE (R-C Extended Club MIX),2 UNLIMITED,DDRMAX -DanceDanceRevolution 6thMIX-,138,Variety ,,twil,2 4 8 13 0 0 4 8 11 0
COW GIRL,BAMBEE,DDRMAX -DanceDanceRevolution 6thMIX-,138,Variety ,,cowg,2 4 7 10 0 0 4 7 10 0
TELEPHONE OPERATOR (Club MIX),SHELLEY PETER,DDRMAX -DanceDanceRevolution 6thMIX-,146,Variety ,,tele,2 4 7 11 0 0 4 7 11 0
JUSTIFY MY LOVE,TESS,DDRMAX -DanceDanceRevolution 6thMIX-,140,Variety ,,just,0 4 6 13 0 0 3 7 12 0
I'M IN THE MOOD FOR DANCING,SHARON,DDRMAX -DanceDanceRevolution 6thMIX-,150,Variety ,,imin,3 4 8 11 0 0 4 7 10 0
LET'S GROOVE,TIPS & TRICKS VS WISDOME,DDRMAX -DanceDanceRevolution 6thMIX-,65-130,Variety ,,etsg,3 4 7 9 0 0 4 6 10 0
BYE BYE BABY BALLOON,JOGA,DDRMAX -DanceDanceRevolution 6thMIX-,145,Variety ,,byeb,0 2 9 13 0 0 1 6 12 0
FLASH IN THE NIGHT,FLASHMAN,DDRMAX -DanceDanceRevolution 6thMIX-,158,Variety ,,then,0 4 7 14 0 0 4 8 13 0
WWW.BLONDE GIRL (MOMO MIX),JENNY ROM,DDRMAX -DanceDanceRevolution 6thMIX-,170,Variety ,,wwwb,2 2 6 10 0 0 2 6 10 0
MAX 300,Ω,DDRMAX -DanceDanceRevolution 6thMIX-,300,,,maxx,5 9 12 15 0 0 9 12 15 0
true... (radio edit),小坂りゆ,DDRMAX -DanceDanceRevolution 6thMIX-,125,,,true,3 4 8 11 0 0 4 7 10 0
MY SWEET DARLIN',WILDSIDE,DDRMAX -DanceDanceRevolution 6thMIX-,157,Variety ,,mysw,2 4 6 11 0 0 5 7 10 0
そばかす FRECKLES (KCP Re-Edit),TIGGY,DDRMAX -DanceDanceRevolution 6thMIX-,150,Popular_Songs Variety ,,frec,3 5 8 11 0 0 5 8 12 0
SO DEEP (PERFECT SPHERE REMIX),SILVERTEAR,DDRMAX -DanceDanceRevolution 6thMIX-,140,Variety ,,sode,3 5 8 14 0 0 5 8 12 0
Firefly,BeForU,DDRMAX -DanceDanceRevolution 6thMIX-,150,,,fire,2 2 8 11 0 0 2 7 12 0
夜空ノムコウ,EUROBEAT LOVERS,DDRMAX -DanceDanceRevolution 6thMIX-,156,Variety ,,yozo,1 4 7 12 0 0 4 7 11 0
exotic ethnic,RevenG,DDRMAX -DanceDanceRevolution 6thMIX-,190,,,exot,4 5 8 13 0 0 5 9 13 0
CANDY☆,Luv UNLIMITED,DDRMAX -DanceDanceRevolution 6thMIX-,192,,,cand,4 6 7 11 13 0 5 8 11 13
true... (Trance Sunrise Mix),小坂りゆ,DDRMAX -DanceDanceRevolution 6thMIX-,140,,,ruee,2 4 7 11 0 0 4 8 11 0
LONG TRAIN RUNNIN',BUS STOP,DDRMAX2 -DanceDanceRevolution 7thMIX-,126,Variety ,,long,2 3 7 11 0 0 4 7 11 0
MAXIMUM OVERDRIVE (KC Club Mix),2 UNLIMITED,DDRMAX2 -DanceDanceRevolution 7thMIX-,140,Variety ,,maxi,2 3 6 11 0 0 3 6 10 0
THERE YOU'LL BE,DJ SPEEDO feat. ANGELICA,DDRMAX2 -DanceDanceRevolution 7thMIX-,172,Variety ,,youl,3 6 8 11 0 0 5 8 11 0
WAKA LAKA,JENNY ROM vs ZIPPERS,DDRMAX2 -DanceDanceRevolution 7thMIX-,170,Variety ,,waka,4 6 9 14 0 0 6 8 13 0
BABY LOVE ME,JUDY CRYSTAL,DDRMAX2 -DanceDanceRevolution 7thMIX-,160,Variety ,,abyl,0 4 8 12 0 0 4 8 11 0
D2R,NAOKI,DDRMAX2 -DanceDanceRevolution 7thMIX-,160,,,drte,3 4 7 11 0 0 4 8 11 0
DESTINY,NAOKI feat. PAULA TERRY,DDRMAX2 -DanceDanceRevolution 7thMIX-,155,,,esti,3 3 7 10 0 0 3 8 11 0
LIVING IN AMERICA,ROSE & JOHN,DDRMAX2 -DanceDanceRevolution 7thMIX-,169,Variety ,,inam,3 5 9 12 0 0 4 11 12 0
A MINUTE (Extended Mix),X-TREME,DDRMAX2 -DanceDanceRevolution 7thMIX-,128,Variety ,,amin,0 3 7 10 0 0 3 8 11 0
Sweet Sweet ♥ Magic,jun,DDRMAX2 -DanceDanceRevolution 7thMIX-,180,,,swee,4 5 9 13 0 0 5 8 11 0
ever snow,YOMA KOMATSU,DDRMAX2 -DanceDanceRevolution 7thMIX-,145,,,snow,2 4 8 12 0 0 3 6 10 0
THE REFLEX,DURAN DURAN,DDRMAX2 -DanceDanceRevolution 7thMIX-,126,Variety ,,refl,2 3 8 11 0 0 3 7 9 0
SO FABULOUS SO FIERCE (FREAK OUT),THUDERPUSS feat. JOCELYN ENRIQUEZ,DDRMAX2 -DanceDanceRevolution 7thMIX-,128,Variety ,,sofa,0 3 7 10 0 0 4 7 10 0
DRIFTING AWAY,LANGE feat. SKYE,DDRMAX2 -DanceDanceRevolution 7thMIX-,136,Variety ,,drif,3 4 9 12 0 0 4 9 11 0
IT'S RAINING MEN (Almighty Mix),GERI HALLIWELL,DDRMAX2 -DanceDanceRevolution 7thMIX-,136,Variety ,,itsr,2 3 7 11 0 0 3 7 10 0
STAY,TESS,DDRMAX2 -DanceDanceRevolution 7thMIX-,140,Variety ,,stay,0 3 9 13 0 0 3 9 12 0
Secret Rendez-vous,DIVAS,DDRMAX2 -DanceDanceRevolution 7thMIX-,98,,,secr,3 4 7 12 13 0 4 8 12 13
LITTLE BOY (BOY OH BOY MIX),CAPTAIN JACK,DDRMAX2 -DanceDanceRevolution 7thMIX-,150,Variety ,,ittl,3 4 8 12 0 0 4 8 12 0
rain of sorrow,NM feat. EBONY FAY,DDRMAX2 -DanceDanceRevolution 7thMIX-,140,,,rain,3 3 9 12 0 0 5 7 12 0
MAXX UNLIMITED,Z,DDRMAX2 -DanceDanceRevolution 7thMIX-,140-320,,,unli,5 10 13 16 0 0 7 12 15 0
DIVE TO THE NIGHT,小坂りゆ,DDRMAX2 -DanceDanceRevolution 7thMIX-,155,,,toth,3 4 8 11 0 0 5 9 12 0
TSUGARU,RevenG vs DE-SIRE,DDRMAX2 -DanceDanceRevolution 7thMIX-,165,,,tsug,3 5 9 12 0 0 6 9 13 0
BRE∀K DOWN！,BeForU,DDRMAX2 -DanceDanceRevolution 7thMIX-,190,,,roll,3 5 8 12 0 0 5 8 13 0
BURNING HEAT! (3 Option MIX),Mr.T with Motoaki. F,DDRMAX2 -DanceDanceRevolution 7thMIX-,166,Popular_Songs ,,opti,3 4 8 13 0 0 4 7 12 0
NOTHING GONNA STOP (Dance Mania Mix),MICKY,DDRMAX2 -DanceDanceRevolution 7thMIX-,145,Variety ,,noth,0 3 7 10 0 0 4 7 12 0
FANTASY,LOCKOUT,DDRMAX2 -DanceDanceRevolution 7thMIX-,140,Variety ,,anta,3 4 8 10 0 0 2 6 10 0
i feel ...,AKIRA YAMAOKA ,DDRMAX2 -DanceDanceRevolution 7thMIX-,141,,,ifee,3 4 8 12 0 0 3 8 12 0
CANDY♡,小坂りゆ,DDRMAX2 -DanceDanceRevolution 7thMIX-,180,,,andy,4 5 7 10 0 0 4 6 10 0
Spin the disc,good-cool,DDRMAX2 -DanceDanceRevolution 7thMIX-,130,Touhou ,,spin,2 3 7 10 0 0 3 7 10 0
TRANCE DE JANEIRO,BELLINI,DDRMAX2 -DanceDanceRevolution 7thMIX-,145,Variety ,,tran,0 3 6 11 0 0 3 8 12 0
LOOK AT US (Daddy DJ Remix),SARINA PARIS,DDRMAX2 -DanceDanceRevolution 7thMIX-,135,Variety ,,atus,2 5 7 11 0 0 6 7 11 0
MORE THAN I NEEDED TO KNOW,SCOOCH,DDRMAX2 -DanceDanceRevolution 7thMIX-,136,Variety ,,than,0 6 7 9 0 0 3 6 8 0
THE WHISTLE SONG (Blow My Whistle Bitch),DJ ALLIGATOR PROJECT,DDRMAX2 -DanceDanceRevolution 7thMIX-,140,How_To_Play Variety ,,thew,3 5 7 11 0 0 3 7 11 0
革命,dj TAKA with NAOKI,DDRMAX2 -DanceDanceRevolution 7thMIX-,83-148,? ,,kaku,3 5 9 12 11 0 4 8 11 11
AFRONOVA (FROM NONSTOP MEGAMIX),RE-VENGE,DDRMAX2 -DanceDanceRevolution 7thMIX-,200,,,afro3,0 0 0 0 10 0 0 0 0 10
AM-3P (AM EAST mix),KTz,DDRMAX2 -DanceDanceRevolution 7thMIX-,140,,,star3,0 0 0 0 10 0 0 0 0 11
BRILLIANT 2U (K.O.G G3 MIX),NAOKI,DDRMAX2 -DanceDanceRevolution 7thMIX-,170,,,bril3,0 0 0 0 10 0 0 0 0 9
B4U (B4 ZA BEAT MIX),NAOKI,DDRMAX2 -DanceDanceRevolution 7thMIX-,170,,,bfor3,0 0 0 0 10 0 0 0 0 10
DROP OUT (FROM NONSTOP MEGAMIX),NW260,DDRMAX2 -DanceDanceRevolution 7thMIX-,130,,,drop3,0 0 0 0 12 0 0 0 0 13
DYNAMITE RAVE (B4 ZA BEAT MIX),NAOKI,DDRMAX2 -DanceDanceRevolution 7thMIX-,170,,,dyna3,0 0 0 0 10 0 0 0 0 10
HYSTERIA 2001,NM,DDRMAX2 -DanceDanceRevolution 7thMIX-,190,,,hyst3,0 0 0 0 10 0 0 0 0 11
祭 JAPAN (FROM NONSTOP MEGAMIX),RE-VENGE,DDRMAX2 -DanceDanceRevolution 7thMIX-,180,,,mats3,0 0 0 0 9 0 0 0 0 9
SEXY PLANET (FROM NONSTOP MEGAMIX),Crystal Aliens,DDRMAX2 -DanceDanceRevolution 7thMIX-,180,,,sexy3,0 0 0 0 10 0 0 0 0 9
SUPER STAR (FROM NONSTOP MEGAMIX),D.J.RICH feat. TAILBROS.,DDRMAX2 -DanceDanceRevolution 7thMIX-,128,,,sprs3,0 0 0 0 10 0 0 0 0 11
STILL IN MY HEART (MOMO MIX),NAOKI,DDRMAX2 -DanceDanceRevolution 7thMIX-,85-170,,,stil3,0 0 0 0 11 0 0 0 0 12
WILD RUSH (FROM NONSTOP MEGAMIX),FACTOR-X,DDRMAX2 -DanceDanceRevolution 7thMIX-,125,,,wild3,0 0 0 0 9 0 0 0 0 10
BURNIN' THE FLOOR (BLUE FIRE mix),NAOKI,DDRMAX2 -DanceDanceRevolution 7thMIX-,155,,,burn3,0 0 0 0 10 0 0 0 0 10
TSUGARU (APPLE MIX),RevenG vs DE-SIRE,DDRMAX2 -DanceDanceRevolution 7thMIX-,165,,,tsug3,0 0 0 0 11 0 0 0 0 11
ECSTASY (midnight blue mix),d-complex,DDRMAX2 -DanceDanceRevolution 7thMIX-,145,,,ecst3,0 0 0 0 11 0 0 0 0 11
Silent Hill (3rd christmas mix),THOMAS HOWARD,DDRMAX2 -DanceDanceRevolution 7thMIX-,125,,,sile3,0 0 0 0 10 0 0 0 0 11
CELEBRATE NITE (EURO TRANCE STYLE),N.M.R,DDRMAX2 -DanceDanceRevolution 7thMIX-,144,,,nite3,0 0 0 0 11 0 0 0 0 10
HIGHER (next morning mix),NM feat. SUNNY,DDRMAX2 -DanceDanceRevolution 7thMIX-,132,,,gher3,0 0 0 0 11 0 0 0 0 11
MY SUMMER LOVE (TOMMY'S SMILE MIX),MITSU-O! with GEILA,DDRMAX2 -DanceDanceRevolution 7thMIX-,100,,,summ3,0 0 0 0 12 0 0 0 0 11
CARIBBEAN QUEEN,BILLY OCEAN,DDRMAX2 -DanceDanceRevolution 7thMIX-,115,How_To_Play ,,cari,3 5 7 9 0 0 5 6 8 0
THE VIBE IS RIGHT,RUBY TURNER,DDRMAX2 -DanceDanceRevolution 7thMIX-,116,,,thev,3 4 7 10 0 0 4 5 7 0
DON'T TRY TO STOP IT,ROMAN HOLLIDAY,DDRMAX2 -DanceDanceRevolution 7thMIX-,192,,,tryt,4 5 7 11 0 0 6 8 11 0
I WANT YOU TO WANT ME,SOLID HARMONIE,DDRMAX2 -DanceDanceRevolution 7thMIX-,104,,,iwan,2 5 7 8 0 0 5 7 8 0
COTTON-EYE JOE,REDNEX,DDRMAX2 -DanceDanceRevolution 7thMIX-,132,How_To_Play ,,cott,4 6 8 11 0 0 5 6 10 0
That Was Then, This Is Now,HI-FIVE,DDRMAX2 -DanceDanceRevolution 7thMIX-,103,,,wast,3 4 7 9 0 0 4 7 9 0
AARON'S PARTY (COME GET IT),AARON CARTER,DDRMAX2 -DanceDanceRevolution 7thMIX-,117,,,aaro,3 4 7 10 0 0 2 7 10 0
5, 6, 7, 8,STEPS,DDRMAX2 -DanceDanceRevolution 7thMIX-,140,How_To_Play ,,fivs,3 5 6 9 0 0 5 6 8 0
LOVE YOU LIKE A FOOL,JESSICA FOLKER,DDRMAX2 -DanceDanceRevolution 7thMIX-,183,? ,,like,4 6 8 11 0 0 4 8 10 0
STOMP,STEPS,DDRMAX2 -DanceDanceRevolution 7thMIX-,130,,,tomp,3 5 7 11 0 0 5 7 10 0
TE AMO,ANGELA BOFILL,DDRMAX2 -DanceDanceRevolution 7thMIX-,102-130,,,team,2 4 6 7 0 0 2 4 6 0
What Can I Say To You,HI-FIVE,DDRMAX2 -DanceDanceRevolution 7thMIX-,93,,,what,2 3 6 7 0 0 3 6 7 0
TELL ME,TELL ME...BABY,★NSYNC,DDRMAX2 -DanceDanceRevolution 7thMIX-,98,,,tell,3 5 6 8 0 0 4 6 7 0
BYE BYE BYE,★NSYNC,DDRMAX2 -DanceDanceRevolution 7thMIX-,86,,,yeby,2 2 5 8 0 0 1 5 7 0
AM-3P -303 BASS MIX-,KTz (remixed by U1),DanceDanceRevolution EXTREME,130,,,amcs,4 4 9 10 0 0 5 8 10 0
Kind Lady,OKUYATOS,DanceDanceRevolution EXTREME,135,,,kind,3 5 6 9 12 0 5 6 10 12
SO IN LOVE,Caramel.S,DanceDanceRevolution EXTREME,112,,,soin,3 4 7 9 0 0 4 7 9 0
MEMORIES,NAOKI feat.PAULA TERRY,DanceDanceRevolution EXTREME,145,,,memo,2 4 7 9 0 0 4 7 9 0
CRASH!,mr.BRIAN & THE FINAL BAND,DanceDanceRevolution EXTREME,200,,,cras,3 5 6 10 0 0 6 7 9 0
VANITY ANGEL,FIXX,DanceDanceRevolution EXTREME,140,,,vani,3 4 9 12 0 0 5 9 12 0
Do It Right (Harmonized 2Step Mix),SOTA feat. Ebony Fay,DanceDanceRevolution EXTREME,135,,,itr2,2 5 7 8 0 0 5 6 8 0
Look To The Sky (True Color Mix),System S.F. feat.Anna,DanceDanceRevolution EXTREME,140,,,loo2,2 6 7 8 0 0 5 7 8 0
DROP THE BOMB (SyS.F. Mix),Scotty D.,DanceDanceRevolution EXTREME,150,,,bom2,3 5 7 10 0 0 4 5 10 0
DYNAMITE RAVE -Down Bird SOTA Mix-,NAOKI,DanceDanceRevolution EXTREME,150,,,ddyn,3 5 8 10 0 0 5 7 10 0
CUTIE CHASER (MORNING MIX),CLUB SPICE,DanceDanceRevolution EXTREME,126,,,mcut,3 3 4 9 0 0 4 6 9 0
LOVE♥SHINE,小坂りゆ,DanceDanceRevolution EXTREME,177,,,suns,3 5 6 9 12 0 5 7 11 0
PARANOIA survivor,270,DanceDanceRevolution EXTREME,135-270,,,surv,4 9 11 15 0 0 9 11 15 0
LA COPA DE LA VIDA,PATRICK VICTORIO,DanceDanceRevolution EXTREME,134,Variety ,,laco,2 5 7 9 0 0 5 7 8 0
WE WILL ROCK YOU,HOUSEBOYZ,DanceDanceRevolution EXTREME,90,Variety ,,wewi,2 4 7 9 0 0 4 6 8 0
IRRESISTIBLEMENT,WILDSIDE,DanceDanceRevolution EXTREME,166,Variety ,,irre,2 5 8 12 0 0 5 8 12 0
CARTOON HEROES (Speedy Mix),BARBIE YOUNG,DanceDanceRevolution EXTREME,170,Variety ,,cart,4 6 11 14 0 0 6 11 13 0
SPEED OVER BEETHOVEN,ROSE,DanceDanceRevolution EXTREME,169,Variety ,,spee,4 5 8 12 0 0 5 8 12 0
KISS KISS KISS,NAOKI feat. SHANTI,DanceDanceRevolution EXTREME,150,,,issk,4 5 6 12 0 0 5 8 12 0
♥Love²シュガ→♥,dj TAKA feat.のりあ,DanceDanceRevolution EXTREME,155,,,suga,3 5 6 8 0 0 4 7 9 0
L'amour et la liberté (DDR Ver.),NAOKI underground,DanceDanceRevolution EXTREME,145,,,lamo,3 6 9 12 0 0 6 9 12 0
